,ACCESS1-0,ACCESS1-3,bcc-csm1-1-m,bcc-csm1-1,BNU-ESM,CanESM2,CCSM4,CESM1-BGC,CESM1-CAM5,CMCC-CESM,CMCC-CM,CMCC-CMS,CNRM-CM5,CSIRO-Mk3-6-0,EC-EARTH,FGOALS-g2,GFDL-CM3,GFDL-ESM2G,GFDL-ESM2M,HadGEM2-AO,HadGEM2-CC,HadGEM2-ES,inmcm4,IPSL-CM5A-LR,IPSL-CM5A-MR,IPSL-CM5B-LR,MIROC-ESM-CHEM,MIROC-ESM,MIROC5,MPI-ESM-LR,MPI-ESM-MR,MRI-CGCM3,MRI-ESM1,NorESM1-M
0,-0.5816952612766103,-0.3813224766149649,1.717552105399329,1.1342366353920452,0.0262113991527551,-0.7728537689241595,-0.688467463202768,-0.9367182139638854,-0.1600291699551051,-0.8545511102012445,-0.5342102788706982,0.45265457016897387,-0.7627155916230882,-0.8639384264958526,-0.5989199852072215,-0.8647454705044701,-0.7594565226781365,-1.0495299938277822,0.3988737812178619,0.7644543149582357,0.7038010860269291,-1.4482127855079685,0.006633125730538574,-0.9616379381817008,-0.5722601890568344,-0.1383550292085323,-1.300835168866374,0.022395056793401636,-0.9045332488717586,-0.6980255561718495,1.1107728404353656,0.45896394180595484,0.6299990426330014,-0.5642335954428468
1,0.4353255930817992,1.5068535501785871,-1.0147577710255071,1.0812560331739178,-1.2867445548585157,-1.3492028637993374,-0.049807053960364146,-0.5662347345509994,-0.5043589211319617,0.9645053162856791,-0.5007622651951112,1.1232328509888907,-0.8671949664719322,-0.9750974142460491,-0.4054592824103067,-0.7267993644035694,-0.8873278236612606,-1.3423067378259461,-0.9473864800090839,-0.8153528514803274,1.1174410581169676,-0.381264595610384,0.49472373726256846,-0.8145517518753423,0.04347973274628199,1.8309895656742818,-1.2604785812597252,-0.8496977729194102,-0.29845283640495546,0.11701850154262218,-0.5609359973326895,0.6425066162205,-1.0357301474375638,-0.4748775962918239
2,0.028780733963157105,0.5583209300870396,-0.25566889568775153,0.10982735963860994,-1.444172962669804,-0.13940738485831922,0.2588506328906139,-0.7305354112127099,-0.2596746708316413,1.1429955023449052,-0.8405680493713888,-0.4681437445051452,-0.3561786948908149,0.16828989280182632,0.6261221908298858,-1.243071959736538,-0.7629863773213627,-1.0478158903437946,-1.280420252472255,-0.9771030877996123,-1.34275580463395,1.3026180620633305,-0.1032418702830528,-0.8605623638433039,0.3010131824368873,0.3334742359578598,-1.1282118349031425,-0.9080571255995233,-0.3749290393981088,-0.14427527042661617,-0.8728244472793261,0.6677698493668633,-0.4425332108098504,-0.36181494166831674
3,0.1667385995055497,0.1704593293222507,1.2699093188722994,-0.6311875514217362,-1.068574423495336,0.2866599123611658,-0.12481394275154721,-0.4882419410579377,-0.635086912620725,0.516141445821682,-0.9415898671830787,0.24415621558583003,0.02297479426168429,1.410255103165105,0.4566433105461079,-1.1421224157537333,-0.47013898765203943,0.6575347875903504,-1.3895736804079828,-0.9149373321465135,0.33319076774300077,1.1821124895773982,-0.8012679835594364,-0.9119893525805252,0.831591869405519,0.8707432221945526,-1.0047247171222617,-0.6243381430348214,-0.9945735051775652,0.23995581895188772,-1.1797116134682222,0.03224022013064721,-0.9297796893316304,-1.247821106190929
4,1.4809894423766796,-1.063086297749618,1.068642531937009,-1.1578478566320893,-0.01943874256216003,1.446414312260389,-0.03613160885941335,-0.24407096641214215,-0.25722483222649883,-0.7523765364592331,-1.6581365577189868,-0.20604570203057207,-0.6655291133503332,1.4402498418304404,0.3478136221581473,-1.1617810944864466,-0.6103680670661823,0.6155550810171984,-0.423695492306569,-0.7382067119873512,0.5435245761215762,1.4419658764241141,0.6224968826047179,-0.21192293939735427,-1.1842062229080432,-0.833604845415373,-0.6964049964201507,-0.6895399650068162,-1.4382945780685579,0.24731227988334745,-1.5235763152861774,0.6905167372347567,-0.03465625326816774,-0.5808477492152412
5,0.2831900724721469,-1.1094799573702327,0.43678043446420367,0.8712899820590532,0.1796506130342718,-0.3178909608992696,-1.489326159059313,0.36494226767447663,1.9845719287098227,-0.940113922237889,-2.0965766506166927,0.446096741716761,-1.3882294275923894,1.5844845297279555,-0.03877845881173769,-1.2257112723783359,-0.3756816712537269,0.567518733655399,0.08400139418966387,-1.2586574997051814,1.5069010672031782,-0.5554324340885687,0.2863248369307541,-0.11636173583551086,-1.450658663037264,-0.5235842803064037,0.517303199970727,-0.7192890755646554,-1.3744840010235921,0.5797531652814488,-0.8059807226789694,-0.018701877951755222,-0.9381421361450045,-0.667893497367548
6,0.019745401116965176,-1.70116187044142,-0.8519494457360367,0.028051325042391724,-0.24683021090575602,1.23077283016098,-0.2260450567360461,-0.10258764586040216,1.3254477057313212,-1.297182832152016,-0.6275037229727745,1.42690460404167,-1.8210507634178978,0.4558578255019643,-0.44933982243459514,-1.5714117600680355,-0.973220637833837,0.6206933461011682,-0.14374616724186298,-1.108284567740971,0.9150198076111481,-1.031747506788833,-0.3793582229137461,0.3828892220163835,-1.469480165457396,-0.8169454695690787,0.342064792937182,-0.5503068708298795,-0.8453223130969918,1.8327984954160952,-0.9297974940277852,-0.47808538597435357,-0.24578629240799604,-0.6225880498240289
7,-1.0140898245987566,-2.048799797098062,-0.2477133376637489,-0.2553384150300372,2.4391959730004404,0.5968219067980103,-0.4384150155617165,-0.5576595622950257,0.8282172934836017,-0.8754968665548627,1.3516638947763917,1.0641357811234868,-1.5896532732126523,1.2367827818614532,-0.7520019979042604,-1.444870039797797,0.2995727327999701,1.3993121351115234,-0.44263612600266034,-1.0091227417227584,0.20721871653199003,-1.3739003662623563,1.0952329375926755,-0.4158930283530533,-1.0247332405958471,-1.4820379650731819,-0.1665464025936403,0.7863789870817102,-0.8573768124223864,1.1352959175779331,-1.0489537473844046,-1.7659229666523986,1.3781014015341655,0.44767854224634357
8,-0.9822338901962457,-0.9585234420085958,0.7501732867489113,-1.717326185822314,1.5731010778755965,1.3627423665410903,1.8022768810681304,-0.8480408628751602,-0.6540597306774105,0.2492544447266344,1.4500542947887287,0.4462245332254653,-0.7461902800655197,1.6302845545403641,-0.875970238888692,-1.0944111738078575,-0.41111445941841873,0.4209329673511589,-0.6536535646398178,-0.8866425746448324,0.35102384867812064,-1.4017472175514631,1.6460342787469562,-0.6888270630318379,-0.9309008608921273,-0.6071951534116312,-1.1093109355761612,0.2722170560540829,-1.1544439843921661,0.5629623465907464,-1.6320055593940004,-2.089683525839522,0.862674199178194,0.3989679557314866
9,-0.15031270325083382,-0.8347162387366386,1.2279652545951327,-1.1937518032057113,1.4221775124238123,-0.5516926094298077,1.8163659019309408,0.24283460965511966,-0.9715717474364932,0.38409459313095845,1.0281435565372687,-0.7706253116765848,1.4667666123994147,1.199676034423788,-1.0597113538642398,-0.3236670226784908,-0.6479990139482098,-0.4108632183358411,-0.7229387955352612,0.07070292516695814,0.011512668171637814,-1.3914725851682426,1.663775094583059,-0.4423368989046288,-0.889363852781184,0.22081319222385287,-1.304808146145485,0.09446012825365492,-1.3744515943729643,-1.1143620354311077,-1.7186459388659263,-1.4322855030959123,0.12323689756867355,0.1783108137443423
