,ACCESS1-0,ACCESS1-3,bcc-csm1-1-m,bcc-csm1-1,BNU-ESM,CanESM2,CCSM4,CESM1-BGC,CESM1-CAM5,CMCC-CESM,CMCC-CM,CMCC-CMS,CNRM-CM5,CSIRO-Mk3-6-0,EC-EARTH,FGOALS-g2,GFDL-CM3,GFDL-ESM2G,GFDL-ESM2M,HadGEM2-AO,HadGEM2-CC,HadGEM2-ES,inmcm4,IPSL-CM5A-LR,IPSL-CM5A-MR,IPSL-CM5B-LR,MIROC-ESM-CHEM,MIROC-ESM,MIROC5,MPI-ESM-LR,MPI-ESM-MR,MRI-CGCM3,MRI-ESM1,NorESM1-M
1,3.3142052239420066,5.354753911337882,5.94596320153346,3.83283258479132,9.424691680494432,10.188855447922823,6.247242361877862,6.794682788821057,7.073879580284698,7.513066080181848,6.396270553386192,5.710656703774099,8.434001576127823,8.109911343996494,7.682213839490802,5.600591397265566,7.488907883498787,9.289101439411136,7.633891649366265,3.629987154299243,6.418713183572835,5.483214969789026,5.057099645607941,6.405830050768595,5.9843575179519775,5.532952858980807,5.767255039125511,4.24817477247497,7.135251841509861,4.668401271443071,6.743363576067705,5.508290560286255,5.472638586154819,5.441106890314961
2,2.7242894200459857,2.794051459772104,3.8435140322382506,3.5573320396742214,4.43856905475642,3.2382601401324917,4.183090639722192,4.944033936370598,5.735435499520829,4.851857210931818,3.129818202756456,3.792983037897495,4.372889111625581,5.372782321185189,4.520333833452527,5.637656975948966,3.4493480735957385,4.763700197298991,3.7965626431556947,3.397624418238211,3.919722150846335,3.8025062606063043,3.8240175615180165,4.35422606182122,4.2131761027674886,3.7199476084953615,4.453747603726154,4.9764651481481135,6.3949624650160795,3.5572268079434823,4.46782263303663,3.0831487209126607,4.30964641262323,3.50988938564076
3,2.3333811031977034,2.933841310175033,3.2719082893384934,2.8083139797597365,3.4604982344378143,3.1771501009517142,3.641463556452823,4.507546006698424,5.946941950970457,3.482408715095353,3.611330807638052,4.961935151595056,3.8996454010152957,3.5274601909980867,2.698380819578428,4.981737306869983,3.3553584295156007,2.7806384298615794,4.366444056837425,3.02163175852287,2.6446544643675614,2.534407897622526,3.1181886801465,2.8611961544966493,2.853200884714861,3.2132776521038844,3.0172661056866246,4.160568805858711,5.854931272844852,4.099072441031547,3.717092767923212,3.245188991122831,3.377543296433881,3.8590821006556775
4,2.8547230406252337,4.023885664444512,3.646021331685565,3.9002953374535867,4.486706014415037,3.58644396130698,3.3540708882713135,3.802242982248099,5.663397219687867,4.864448753030044,3.4832070641020536,5.391407167072714,4.104081311131768,3.3452154544378527,2.605074985224141,5.1172128092866185,4.875905944886362,2.7567683671899603,4.922703983033547,3.0554495258768584,3.107012677497792,2.742683830860737,4.255606984477529,2.9814864147425775,2.5285568636951736,2.7114771814873313,2.7948250142632123,4.129324287351209,5.635689426184853,5.0397152411586665,3.7185397941261265,3.2914782265886493,3.0740265831790508,4.011866238465142
5,4.311857176188186,4.908300903929336,4.043462650213486,4.176386489273893,5.373432154946459,4.122337454132774,5.778192145346032,4.600197607201064,4.5017219547720595,6.287577693748822,4.419651268653365,5.352134378384511,2.8795143855859733,4.621188634889834,3.8061644221660735,5.417347039905378,5.0027725354335155,4.121629462050165,6.078762635464953,2.711190939339407,3.7529619694025835,3.767138534916197,4.837971110540193,3.875616172566941,3.0555745600310344,3.1106162105365547,4.663133254573527,4.907225441810825,5.9442267977438465,4.664193856520062,3.653463628207306,4.491163879398131,4.012367933383083,5.663320040630537
6,6.372986048989901,7.965038069756617,4.5310789182561,5.576894871981567,8.71587641768549,7.969747799041348,5.6930150024938,6.3878683798927245,4.64161264536607,9.233470483209375,5.186634435286648,5.781914780955356,6.213621398136971,5.668312913840376,8.536164504240752,5.892649513269255,6.272188471916826,7.633791795913662,8.493934378456558,7.0960071202439075,5.993547554336934,4.893358776665035,4.944418875015549,6.233454102009503,3.93556775535255,5.654202303520462,7.042411919833793,5.387209891079648,5.254558539681807,5.233970466901252,4.8552654109125,4.542327830460358,4.158587802762587,8.220253738831454
7,6.577146433653346,7.90598909858033,7.233028006298192,7.450534686268275,9.746858982143287,8.871165825662134,8.095246375396426,7.815395221352316,8.004255554502782,9.720822190443885,6.910491992433092,7.581396649786525,6.625542176240591,6.9195790119077945,11.947043433484025,7.048062250297377,5.418350894237828,12.960537040301837,9.670448728291793,8.363366618922688,6.027817088193525,8.450817211921262,8.953111440592187,8.74839179759505,5.877175179800484,7.044568757461756,10.135612092361741,9.12706900689182,7.534716539733601,8.013538811488718,6.190164107691604,5.5549686188162,4.286464409773521,11.058780042634211
8,8.723439712391064,8.436449753082902,9.046804281444846,7.711885091800314,16.424178782424818,12.248892842794863,12.2489951103225,9.239438823883706,13.027878653290829,13.586910286360448,9.123686512485502,11.685278656062852,10.696906995593652,9.690223946295125,16.243444215607283,8.61416347220633,9.455008524857206,17.00548731644487,11.752138312233422,12.876346698355958,9.205707756461146,11.169035884133098,14.325887740860857,13.044549845424859,14.614673284001553,7.781997965291983,16.052460329279864,12.145144896039467,9.623531540166809,9.24678058526806,10.990959147498659,7.163947367088214,9.144183446405297,15.220788048944245
9,16.63688247857998,15.17595623442186,16.050769214470538,11.23493182027066,20.61756177874203,15.872457279940834,15.6568311486598,10.255607069488923,16.858825372759906,17.783536502568236,14.542015854953249,16.326595415379273,15.318156615948586,9.030350043693698,22.577433052176485,12.774715418963682,19.390611834849903,21.054199986719805,19.311209566068726,17.77304716249827,11.69029896001874,15.261351270351586,17.166859603209755,17.922366081036515,19.275819538787182,16.496022802584637,17.70050361945772,15.312388670860484,13.564768760728615,12.485841538523516,12.657267785553486,14.724469795075283,12.926699107069878,19.33199665059983
10,20.275384779785586,19.131373149960524,20.619061854362393,15.159613291393368,22.32998521901105,24.358248898357562,14.928200082213118,14.422869334456761,22.741200437582645,18.245207792354954,16.08735197404026,21.234639186128454,17.602017266269126,14.437846820325005,23.22484773690075,14.940435759088272,21.908597863302465,29.090517227302854,22.42520566279329,19.137000431874128,11.36297783165478,14.801113410706309,21.12779976030183,28.962674335806007,21.038490283053207,15.414048328603283,15.547079928621983,15.16652584549218,16.839689537345034,20.43412686277895,16.97369140352155,16.054936543994668,14.979159159521384,25.491932007124422
11,18.99265734081124,14.568807271863474,20.382455762366195,12.088886702618483,24.04388513468049,21.86779981012834,15.995455640992114,13.95000686524441,19.85581944215541,13.16189579049808,13.66612904557484,20.236376278142295,12.742554903829852,14.493168316563375,14.88434423907165,12.578960192818046,19.62789221624334,28.374529200562186,18.420742419591704,17.043249765382452,12.408577420764631,12.238509699673862,22.015189690823814,17.181182860460392,15.604217020238147,14.060100532621082,16.69569421095637,13.821617123181346,18.870616555333253,18.69481590763408,13.811581265126343,16.16042490482606,13.265487713124637,23.336043230449658
12,7.2424238496382305,10.578360038871928,12.807730480061064,10.197218442403123,15.573400653104802,14.42948641813956,15.004995391704831,15.377788763054692,15.927210438128451,10.261802927193745,8.738699245034269,13.471621263202076,13.019655439764424,11.350441412412131,9.912365648652552,11.351014303695951,15.049218467766226,18.162237409486778,15.428055714433784,8.811254430861643,7.197692740743677,8.078040340966863,14.312715436660246,13.880901726399056,9.384179184304328,8.639644651441351,6.877178049017803,7.1628987808912585,16.262199792638505,15.025888226376805,11.274004804748053,11.33643429110826,10.872126477439197,15.639633429551814
