,ACCESS1-0,ACCESS1-3,bcc-csm1-1-m,bcc-csm1-1,BNU-ESM,CanESM2,CCSM4,CESM1-BGC,CESM1-CAM5,CMCC-CESM,CMCC-CM,CMCC-CMS,CNRM-CM5,CSIRO-Mk3-6-0,EC-EARTH,FGOALS-g2,GFDL-CM3,GFDL-ESM2G,GFDL-ESM2M,HadGEM2-AO,HadGEM2-CC,HadGEM2-ES,inmcm4,IPSL-CM5A-LR,IPSL-CM5A-MR,IPSL-CM5B-LR,MIROC-ESM-CHEM,MIROC-ESM,MIROC5,MPI-ESM-LR,MPI-ESM-MR,MRI-CGCM3,MRI-ESM1,NorESM1-M
1,1.967027183098591,2.174833485915493,2.0320660211267603,1.9797346126760562,2.528786654929577,2.4395589788732392,2.254127042253521,2.592927781690141,2.7874406690140843,2.3538559154929577,1.6234432394366198,2.185879436619719,2.1296641549295776,2.0462854929577468,2.636829964788732,2.1888600704225354,2.295602535211267,2.1799457746478876,2.327753732394366,1.9890589436619717,2.3262428873239434,2.765636514084507,1.948274014084507,2.3313145070422534,1.9750114788732394,2.328363133802817,2.482949894366197,1.8543233450704224,2.1601925704225353,1.6674803169014083,2.165478978873239,2.4364221478873245,2.393358697183099,1.7955464788732396
2,2.0162950352112676,2.431846584507042,2.663736232394366,2.308540845070423,2.6885578169014077,2.6289458802816896,2.748171302816901,2.4792017605633805,3.2784692957746477,2.8175766549295775,2.153239929577465,2.527705,2.529673274647887,2.415014014084507,2.7199987323943664,2.86642088028169,2.176683802816901,2.6092866197183104,2.2861305985915488,2.848807957746479,2.9607807746478874,2.630338133802817,3.2836069718309857,2.6923359859154927,2.3627304225352113,2.9689691549295776,2.5285824295774644,2.7474204225352112,2.386325457746479,2.277449084507042,2.4387981338028175,2.897025387323944,2.9671663380281688,2.466084612676057
3,3.5095773239436623,3.5212015140845074,3.3458629577464785,3.477207746478873,3.929375598591549,3.808529683098591,4.144657922535211,3.6879226408450707,4.95549926056338,4.215628626760563,3.6727704577464784,3.7812295774647895,3.3251522887323945,3.1570780985915494,3.2603178169014084,4.167579753521127,2.6917845422535214,2.9033034507042257,3.9911845070422536,4.423270669014084,3.8199429929577455,4.306014718309859,4.637550528169014,3.719311021126761,3.433905035211267,4.02898014084507,3.550852605633802,3.7611110211267595,3.5943375704225344,3.4947726760563382,3.090494683098592,4.551475105633804,4.038340845070422,2.8084211267605634
4,4.3111948943661975,5.984398556338028,5.698198133802816,6.236874401408452,6.112821267605634,6.296974577464789,5.963493415492957,5.102841549295774,7.73264633802817,6.513936197183098,5.452561514084506,6.582176549295776,5.511743943661973,4.75054102112676,4.227975316901409,6.994023521126761,4.830139542253521,3.851307253521127,6.190963485915492,5.50893545774648,6.049983133802817,5.863120915492958,7.1823025000000005,5.0118413380281694,5.180809894366197,5.41059485915493,5.756886056338028,6.397979084507043,6.217677816901409,5.247902535211267,4.644492535211268,6.596224049295775,5.826151443661971,4.155916654929578
5,12.099845563380281,11.717902007042253,11.5083188028169,14.583874753521124,14.350730774647882,14.061142253521126,13.842423873239436,11.363342570422535,14.201387394366199,13.473510704225351,13.67017292253521,12.868599929577465,14.207041514084509,12.615924999999999,10.114536267605635,14.849808309859151,10.947928943661974,10.084514014084508,12.649251408450706,12.516683204225354,13.47007070422535,11.762394190140844,15.5373363028169,10.803568380281689,13.682050070422537,13.559721197183098,14.671600880281687,13.30666373239437,14.303221443661968,13.486396408450705,10.382333626760563,15.898297852112677,14.244117253521129,13.805233838028169
6,28.832184647887317,27.083661725352112,20.53523753521127,28.698480880281686,30.4204160915493,28.669445739436622,26.215504507042255,19.31394024647887,24.446514788732394,28.298847746478874,26.242668169014088,25.848426830985915,26.48617661971831,26.267043873239437,20.429168450704225,25.42754429577465,22.941370669014088,25.342929823943663,26.524967464788734,29.550982640845064,26.250105211267606,23.989112852112676,28.770587781690143,22.002886866197187,28.343361408450704,24.659992112676058,26.226539190140848,21.403432816901407,26.319790140845072,23.62574919014084,23.340273169014086,26.88170440140845,24.385624542253524,28.043334718309854
7,37.01664507042253,37.36791936619718,30.219060985915497,34.84462926056338,40.86475390845071,41.93650679577465,34.76604028169014,30.61360672535211,33.63094968309859,38.0719034859155,32.6604365140845,38.692424929577456,36.10074154929578,37.70031485915492,32.627862429577476,37.24456021126761,29.416458978873244,37.87546341549295,40.939174154929574,39.65366288732394,36.05300830985915,39.55970193661972,42.56381084507042,31.35273429577465,37.032534119718306,39.5120753169014,36.307261197183095,30.410648485915495,32.14611144366197,37.74772038732395,31.514123802816897,34.934631936619716,31.1356748943662,38.2596375
8,44.60556929577464,43.35711841549296,38.40066211267606,39.75515633802816,51.50366704225354,47.899778943661964,39.165791408450715,42.89037528169015,41.63531996478874,46.02773102112677,37.21257535211267,50.253447922535216,38.75859313380282,42.9424726056338,40.69729735915493,40.8044760915493,34.861641971830984,51.5744077112676,47.84025475352113,44.45114838028169,42.29436267605634,47.08291144366196,44.46424088028169,40.63413401408451,42.461117359154926,43.40074105633802,43.53684411971831,37.491921690140835,34.926443415492955,40.60463257042254,40.74573253521127,37.92021771126761,37.33927070422537,45.7392175
9,33.80603221830985,35.782031584507045,35.84265605633803,30.938373767605633,42.711490105633786,38.08118123239437,35.806065774647884,38.8467861971831,36.899461584507044,36.54896341549296,31.85264264084507,43.92873397887324,33.51801573943662,36.628274014084504,39.377154295774645,38.14843288732395,32.35443116197184,44.288122781690134,39.34962,32.44702940140845,36.0962527112676,40.5118952112676,39.30287450704225,33.7658252112676,33.29214443661972,39.2271264084507,38.529310492957734,34.47319880281691,26.84079211267606,36.19734482394366,33.75986510563381,32.09524676056338,33.51722795774647,38.33387383802816
10,26.06636457746479,24.50229735915493,26.113120492957744,24.232123450704226,31.71661151408451,25.228357640845072,28.02907841549295,28.831731478873234,26.907913345070416,25.767068873239435,25.40888073943662,29.789321971830987,23.491880563380285,25.24023531690141,27.357773133802823,25.130448556338028,26.081635704225352,33.83423528169014,24.475160669014087,22.167940739436624,25.14662612676057,23.94366031690141,24.487660950704225,24.44972542253521,24.42135309859155,23.361282676056337,27.132742288732395,24.725518415492957,20.106463063380282,22.5928926056338,26.581467323943663,23.820111901408445,26.902647781690142,30.028759225352115
11,10.644338943661971,12.61412985915493,11.431443626760565,10.595628873239438,12.648908838028172,11.336901302816901,15.332557816901408,10.417864119718306,11.909299436619717,10.38764704225352,12.191076126760565,11.568069647887324,11.741660598591551,11.740921830985917,13.45053957746479,13.16062915492958,14.631952288732398,13.562650387323941,11.064529577464791,9.55132468309859,10.81510616197183,10.707585211267604,12.896862464788734,9.026948591549296,10.074032112676056,10.942791338028169,10.944643556338026,9.93923144366197,9.014651091549295,10.893953485915493,11.337396619718309,11.078558239436619,11.652515598591549,12.331067640845072
12,3.2183734154929575,3.7367215845070425,4.2973389436619716,4.136980070422534,4.1325548239436625,5.380830704225353,4.88103471830986,5.33487017605634,4.751177359154931,3.5826172535211263,3.4786498591549297,3.5704901056338025,3.936632288732395,3.6619357746478878,3.9705147887323946,3.9059186267605623,4.631871619718309,5.295703274647887,3.961213556338028,2.9235522535211262,3.240434718309859,3.323951830985915,3.5365214436619725,3.6929103521126754,3.4915344718309855,2.9123871126760568,3.3466025704225357,3.879640176056337,3.873819788732395,3.945539788732394,4.739940669014084,4.268302147887324,4.265301690140846,5.156208133802817
