,bcc-csm1-1-m_rcp26,bcc-csm1-1_rcp26,BNU-ESM_rcp26,CanESM2_rcp26,CCSM4_rcp26,CESM1-CAM5_rcp26,CNRM-CM5_rcp26,CSIRO-Mk3-6-0_rcp26,FGOALS-g2_rcp26,GFDL-CM3_rcp26,GFDL-ESM2G_rcp26,HadGEM2-AO_rcp26,HadGEM2-ES_rcp26,IPSL-CM5A-LR_rcp26,IPSL-CM5A-MR_rcp26,MIROC-ESM-CHEM_rcp26,MIROC-ESM_rcp26,MIROC5_rcp26,MPI-ESM-LR_rcp26,MPI-ESM-MR_rcp26,MRI-CGCM3_rcp26,NorESM1-M_rcp26,ACCESS1-0_rcp45,ACCESS1-3_rcp45,bcc-csm1-1-m_rcp45,bcc-csm1-1_rcp45,BNU-ESM_rcp45,CanESM2_rcp45,CCSM4_rcp45,CESM1-BGC_rcp45,CESM1-CAM5_rcp45,CMCC-CM_rcp45,CMCC-CMS_rcp45,CNRM-CM5_rcp45,CSIRO-Mk3-6-0_rcp45,FGOALS-g2_rcp45,GFDL-ESM2G_rcp45,GFDL-ESM2M_rcp45,HadGEM2-AO_rcp45,HadGEM2-CC_rcp45,HadGEM2-ES_rcp45,inmcm4_rcp45,IPSL-CM5A-LR_rcp45,IPSL-CM5A-MR_rcp45,IPSL-CM5B-LR_rcp45,MIROC-ESM-CHEM_rcp45,MIROC-ESM_rcp45,MIROC5_rcp45,MPI-ESM-LR_rcp45,MPI-ESM-MR_rcp45,MRI-CGCM3_rcp45,NorESM1-M_rcp45,bcc-csm1-1-m_rcp60,bcc-csm1-1_rcp60,CCSM4_rcp60,CESM1-CAM5_rcp60,CSIRO-Mk3-6-0_rcp60,GFDL-CM3_rcp60,GFDL-ESM2G_rcp60,GFDL-ESM2M_rcp60,HadGEM2-AO_rcp60,HadGEM2-ES_rcp60,IPSL-CM5A-LR_rcp60,IPSL-CM5A-MR_rcp60,MIROC-ESM-CHEM_rcp60,MIROC-ESM_rcp60,MIROC5_rcp60,MRI-CGCM3_rcp60,NorESM1-M_rcp60,ACCESS1-0_rcp85,ACCESS1-3_rcp85,bcc-csm1-1-m_rcp85,bcc-csm1-1_rcp85,BNU-ESM_rcp85,CanESM2_rcp85,CCSM4_rcp85,CESM1-BGC_rcp85,CESM1-CAM5_rcp85,CMCC-CESM_rcp85,CMCC-CM_rcp85,CNRM-CM5_rcp85,CSIRO-Mk3-6-0_rcp85,EC-EARTH_rcp85,FGOALS-g2_rcp85,GFDL-CM3_rcp85,GFDL-ESM2G_rcp85,GFDL-ESM2M_rcp85,HadGEM2-AO_rcp85,HadGEM2-CC_rcp85,HadGEM2-ES_rcp85,inmcm4_rcp85,IPSL-CM5A-LR_rcp85,IPSL-CM5A-MR_rcp85,IPSL-CM5B-LR_rcp85,MIROC-ESM-CHEM_rcp85,MIROC-ESM_rcp85,MIROC5_rcp85,MPI-ESM-LR_rcp85,MPI-ESM-MR_rcp85,MRI-CGCM3_rcp85,MRI-ESM1_rcp85,NorESM1-M_rcp85
202101,0.7448092673999921,-1.4390891768085496,1.2949083215965107,0.9759562042270938,-1.430138417205462,1.5072749000920211,0.020287733258885148,0.9648572342586063,0.8537588154264784,-0.0955448595638588,3.03911515160594,-2.2155684369921658,-1.4189571440297484,-0.4336779115378174,0.19190271882403773,-0.6994609836380735,2.7290770727814753,1.1743605927933227,-0.9135204281347626,-0.7047062987400838,2.1129757175676813,-0.26700591014434144,-0.6450103618236299,-1.318712212453753,-0.6470745650120346,0.8104681408386682,-0.36339013068355264,-0.9214351982448921,-1.3392621348810783,-0.8046319273011521,-0.2431484643004093,-0.3973632793200566,-0.7622322607951725,0.30008760914690935,-0.6615802716481801,-1.6972783860519383,-0.9066758110730018,0.7671242959600854,-0.2262679972361643,3.749843749781557,1.5632053435828472,-1.2289268566799054,-0.6969599440095625,0.8993872680914764,-0.3115619387993235,0.11292804628152961,-0.49502794838969744,0.677065786348426,0.6737828293614682,-0.8355990067749004,-1.0683665634961426,3.0297857661225165,-0.6981883244145873,0.23591611361323517,-1.3719763577297486,-0.3170506911433481,-1.064484152826745,-0.32557700197900735,-1.0238632626925408,-0.20710200674838733,0.5353860847750664,-0.617333897330786,-1.1502258703551367,0.9527995494314486,-0.20256049632399523,0.11124760519668159,-0.6037590182170807,-1.0255005138330988,-1.097812990534811,-0.37195711309495866,-0.581139585248295,-1.047646250520155,-1.2434113877384778,-0.2244448847310404,-0.039004696049178146,0.6141512236741539,-0.9948776176786773,-0.8646066038261855,-0.7162754890837124,1.3623698695665944,0.03877357838372481,-0.29576903141319066,1.5056045191684877,-0.12582661489679736,1.544609712590782,-0.3019809784712823,-0.4233842843694489,-0.5646544688086673,-1.1598954138822943,0.43105115175380093,0.41074665303770796,-0.23800504200977046,1.7912769238025434,0.5001212303273574,-0.5518549072207164,3.5030804059293286,-1.073842683030558,0.23858941836570102,-1.0863848003537908,-0.21800572917760233,-0.764610144333917,3.9741228590646833
202102,-0.2258703665180667,-2.0676858787765195,0.29594445512381773,-1.4161204054626697,-1.7152953540307019,-0.8298642018587785,-0.22377952746544325,-0.5349814601945146,-0.04077612456245408,1.7063110043444447,0.751814850461377,-1.8179832674333765,-0.1587505986206449,0.2992481804483092,0.01252496053568727,0.06570836721039361,0.44869884825549483,-0.9364936339206089,-0.36288366074429246,0.521474586204106,0.3406710495274335,-0.40203478007616,-0.12891552398879227,-1.0356864690750283,-1.566120128038821,2.2520180982401956,-0.47172784345146657,-2.364988412208399,-1.7538364937804853,-0.5201803056887271,-0.19341818782971298,-0.10352596481912593,2.600828323985359,-0.5688155767585548,-0.21451396037008746,-0.7953151832037769,-0.6710624095957936,-1.5031489024741371,-1.1839130587741105,1.6212382337996203,0.5725249766571768,-2.0277844394008597,-0.823321570746319,0.9032501134504172,-0.5079873839253103,-0.07729885420893758,-0.03420067403263643,2.9513865585858117,0.8862884240937621,-0.6742849483378235,-1.7440454377915178,2.7564489454105208,-0.8746010111403156,0.10601206330383543,-1.1424089943647924,1.0632511685958432,-0.8856634910693229,-0.12571701469777527,-1.5122474348177934,-0.2482561546271303,3.2382610980821784,0.16152642312133683,-1.1433866807469188,0.02720315645865553,0.2632908068441399,0.044491377937110166,0.15410592695658262,-0.5498931815842906,-1.8548229220945935,0.8271860958527993,1.6522575531210546,-1.2493926378341222,-0.7951039861013305,1.6105886549057562,-1.328113888545075,-0.3444396254512283,0.4710475581221169,-0.5540397577200485,-0.3831476265797472,4.103324963724853,-0.18681852517206984,-0.9301385039502024,0.061561989688086134,-0.68787580063164,2.4313547777293567,1.7383681714029888,2.677166998648688,-0.08633966845658565,-1.0955272432697398,3.8001870159642506,1.2078899349287364,-0.4170638799741193,-0.37246710605952477,-1.4011431321293621,0.037761283994972424,2.2136455657603458,-1.0860081014142533,1.5460710911907596,-0.2524443845066764,-0.5449722375838271,-0.13944931882687922,0.8388735844414233
202103,1.6783365451880905,-1.1500690897845747,-0.14042628469279417,0.5545742289503042,-1.2570222033853826,-1.17166637218698,-2.106424792000473,-0.6270097265616058,0.19493566035166665,0.8134686695403491,0.6210896408534404,-0.06743359348153406,-1.4642393581603725,1.2102796923803156,-0.7294306858067876,0.732342400386184,0.243715012187581,-0.6362712143885393,0.14369552173211927,1.9287988970943433,0.8732620584134055,-1.0515199877533428,0.8244356503347188,-0.2821348571348457,-0.2922684988651034,0.358843369430948,-0.8624478905459295,-0.9799616095503437,-1.339591493052576,-0.1020205668499952,-0.5949516193098969,-0.2461873903561603,2.3272636878101687,0.09409759697776336,-0.27820765675292025,-0.5957886450942221,-0.45350570071272617,-1.2675710028807483,-2.0704917157832523,-0.8038912662659088,-0.38097093920051994,-0.22399677403779636,-0.9985890687598594,1.8864157734421863,0.48140733654428075,0.29645762723261365,0.3915954074258011,1.4765934367004265,0.5083782252718262,-0.6099993925560289,-1.6956560067856339,1.589143209205418,-0.6595044397417286,-0.517830041703777,-1.4131820116640335,-0.10230819450508,-1.0849527897350095,0.0925130330456551,-1.7894031827435395,-1.3663027547898177,2.5954896361997006,-1.6944130168825267,1.1364721447111226,0.35903343625821466,-0.7983805086485068,1.0002706834322155,-0.03379504062172872,-0.27540786443734205,-0.8701948328291772,1.6531544796901403,0.8951760483453859,0.15539690847620352,-0.2218839060027023,1.0982426608072515,0.19166247288729843,-0.10645460200108342,0.04739735578454098,-0.7752928397036826,0.33236185143025393,-0.19999528298192215,-0.8721966506459028,-1.476104894764495,0.013997619374706402,0.5057028030730362,0.6684226713146876,2.0142943042485415,2.166198635231223,0.5761414408365735,-1.4870978013794678,0.8593804656945085,-1.127025936386405,-0.8084830612542506,-0.19255524873401852,-1.5448031083175655,-0.3057799739539381,1.2132557525528143,-0.807255837421623,0.8578596623323093,0.4158776799257287,-0.03786389172226287,0.2816489882025655,1.1396414764899057
202104,0.9086587397603021,0.2884086835439876,-0.6192257479508294,-0.012030910186515812,-1.2513618333743755,-0.6177116258895253,-1.7596898965342336,-1.13876845832166,-0.3242172764956874,1.6114106732747902,0.8603969005686352,0.0021735905089071204,-1.1767607921352206,2.3991493633424024,0.7365554313738686,0.11163276474883625,0.8868210384133841,-0.9309622383624404,0.6525672051835665,0.5812209183903778,1.2857224632100983,-1.2935651377755786,1.3232772694963129,0.38265344158903875,-0.7199894046193794,-0.23366953027011902,-0.942410881125857,-0.4713679336936673,-1.5874120208695621,-0.12099042593906897,-1.29049454649378,1.713899242686241,3.0224455906191463,0.16772844562222744,-0.41288695232227024,-0.7417305229098395,0.5332917267156877,-1.2407979167044327,-2.2590841017449974,-0.3342081452916266,-0.7434993898511435,0.3928510145110499,0.7134597918257124,1.1141816028180829,0.7558473744284646,-0.6361850071624013,-0.014364594008427349,2.3240044311250476,0.1732641579486898,-0.7532706415553567,-1.9013433224595653,0.9958202755767761,-0.24688501266025523,0.18196388999161145,-1.222159735860576,0.09289872331756943,-0.9042161247817962,-0.018279384713132663,-0.4805308603638158,-1.1106826991966252,1.741876045809421,-1.535973350916692,1.4964061330874001,0.3577419430763013,0.09491888055699418,0.5792637932807094,-0.4229564879653616,0.6647335842696981,-0.4758745731308207,0.4005501265788717,0.7968272918618123,-0.6522291118243121,-0.5959500907594882,0.2049957584233696,-0.043380721601370895,-0.35999462243412567,0.6846775674012939,-0.4355680883226065,-0.22405751272043062,0.12360544697279813,-0.45108476898230887,-1.3377444301390111,-1.0363661379802773,-0.32902810006403144,-0.46933427579466785,0.17803563805287634,2.381043588120927,-0.4273531670449807,-0.1419472616360977,-0.9497727070595144,-0.6474297050395504,-0.18173507099533232,0.6694262564302282,-0.6906844317465036,0.11386279277650552,1.0856236927685892,-1.1153893164649173,-0.11510013190964262,1.624296853634751,0.23109036142773362,0.05463278357753612,0.10831596518448038
202105,0.06591062807911732,3.4473347995715535,-1.6277324208591386,2.0042995700300597,-1.2678956366546301,-0.18517844528685445,-2.352368247966896,0.305751465787228,0.6027857509466262,1.0660346514605101,-0.08198443872788184,-0.32549254178531395,-1.1398702116348836,2.4428252234800634,-1.037513900652743,-1.0496713446059889,0.48064093877909225,-1.1735836683152159,-0.12129742943493532,2.146830148223732,-0.7583259216247182,-1.2325283290690077,0.42902129546046364,0.49657208771827466,-0.47775702926031566,-1.3644437397989937,-1.2982937541565005,0.5642834773800518,-1.323132113392962,-0.3494377277439943,0.8148750161082476,1.773662471185048,2.376945414917613,0.5165131572645577,-0.6960493036528331,-0.8883462988604716,2.4848702899728217,0.5574896153478557,-0.6550727567400476,-0.05233138084563979,-2.386081818140098,0.521968024431528,1.0760946089017258,-1.0091469218905829,1.4393076672649374,-1.257129431956197,-1.034777716914814,0.07973096179294697,0.6469453715057476,-1.2575056275840688,-0.9618323112414018,-0.20777424909676254,0.3872657826540396,1.1155855979988614,-1.6569101722888662,0.06535349356691289,0.08614809579799916,-0.6719804211226124,0.9506939311510803,-0.2398055754694208,-0.357295574708221,-2.019484401134272,2.1610701569058333,0.7720468506950448,0.034685695514504684,0.19705270338156422,-1.104302108283813,-0.0844280341748579,-1.0802616972387853,-1.1414074372455736,-0.6147958932641756,-1.0122170781736495,0.3953867497189872,-0.05154182282961555,0.9375456824811653,-0.8880898540991468,3.9651045416204957,-0.7725985122514519,-0.33439749533780827,1.227654534278559,0.3915599233948553,-0.5071001989375662,3.0838293472823675,0.8630016158495734,-1.5597169034135836,-1.5886498729689882,0.6051298419776523,0.27283187381772783,-0.8869057495987394,-1.3788427591906947,-0.3020950956991381,0.23406496794080872,1.913240019941433,-0.4382361539763141,0.21984371941398462,-0.4497929883184161,-1.3418802238431633,-0.07935852477766522,2.341144590838626,-0.8451268091912946,0.34901238957799846,-0.10938433559919968
202106,-1.604621582947595,1.9099461284322967,-1.5258686070626324,0.34080745319915234,-1.012050004371655,-0.055697690375658616,-1.2644154540465253,-0.5537464984163741,-0.15250438139351896,0.1308728917100638,0.6556762502140849,-0.8747061287507046,1.5530181957847269,3.601543378089318,-1.3169422467049423,-0.5237094601734441,1.5434224390230082,-0.8279121405163552,0.409130154202405,2.725595086190506,-0.5489005324090253,-0.8964651402172894,-1.5399814390408126,-0.2235483017593161,-0.3934092359149462,-0.22267746485494178,-0.8902359978296608,-0.6449292534792572,-1.1640905134761605,0.05379387105363623,0.38387561496882666,1.9049959497538407,1.1787197957610343,-0.9416773226133623,-1.153821878668218,-0.7851574959178472,0.4422235069380257,-0.34873152438981186,-0.7217808585514784,2.0268387797797724,1.8748444282975152,1.90786258556117,1.0173785682456822,0.3381205431152464,1.2760433128703248,-1.3064896388093483,-0.091597182914067,-0.9193844227128298,1.1737073017894093,-1.5399354648668953,0.4199200511246582,0.7278336754749934,0.14586180938446808,0.21840218658090396,-2.0564983897095783,0.6940983918149718,-0.6477604876287072,-0.9547090573143235,1.4968259550741483,0.06293700286762582,-0.0023778765099582502,-0.7201387305474367,-0.14422085914896646,-0.6983425208856001,-0.3541863853958079,-0.15931028669895367,-1.7024563377459627,-0.4802626637198311,-0.8560944392328611,-1.9228676229126604,-1.1158193202096869,-1.3949191204474976,1.8661604171457724,-0.28366005579969666,-0.14583396669409485,-0.023676938697850633,3.7325656809572374,-0.6690185717824259,-0.15110408911126924,0.6717620210562241,0.2775501910752827,-0.4809217737015192,1.5883608754725507,2.00518846034245,-1.1582153081052358,-0.9829433439261845,1.0269030582467717,-1.1954145594577406,-1.0673643093759742,-1.7154057888237848,-0.7239778231597479,3.2624115079760863,3.1243459918433416,-0.45268489371641546,0.11735657231961497,-0.389084457567495,-1.5105198038099719,0.9063250777248509,2.002124192940042,-0.9409653272114704,2.4368526904405443,-0.11336269129827668
202107,-1.4971778872199883,1.1389556815887927,-0.9731624753787071,-0.4895267388501759,-0.5903868240799062,0.9321584054308856,-0.27998191934917505,-0.8249448444308877,-0.5516603326547895,0.4078578190370062,1.4255539135800346,0.606971708497917,-0.038754169984708986,1.7592937277399665,-1.647217781442659,-0.2245321810752963,1.2013455422683117,-0.780008830204636,-0.6697608075752536,1.6250039548079593,2.4236451125296243,0.06402500685604635,-1.8244036154422398,3.0608699743079866,-0.25592639278090745,0.8228542932332924,-0.24930482795923906,-0.6233729116000678,0.5443112764858495,0.46770576272767367,0.05046608650766505,0.1858486931731932,-0.49046922123566183,-0.7365915147764365,-1.4125659924827443,-0.47650426303983606,-0.2666916969153288,2.7029049542930736,-0.23477937889264597,2.8257541699048043,3.217294204751476,0.3068024373910321,1.5195014071646493,0.24482324883023004,-0.2058123791269303,-1.3592084736265175,-0.45866118488748775,-1.665715625983736,0.1422681726959594,-0.9615661817657002,-0.16106922367900559,0.09052990048667378,-0.01670428029634225,3.4126212975473917,-1.8604790660633996,-0.31492806102962306,-0.4403976867293397,-0.06898574870999342,3.0013140148453643,0.50884078288824,0.37242509359068904,1.5368306773327478,0.21726052149070973,0.5644107826638926,0.47765803334373197,-0.6054542198118905,5.290847372593964,2.302712926337306,-0.9283244836825909,-1.9669265333899122,-0.40446037664077034,-1.1140800162574807,1.0138967200691007,-0.7622871623202775,-0.835055924582556,1.029315492853254,1.9422895045611899,-0.5260405878664322,0.9977333317283741,1.1115731876062074,-0.7016420606721153,-1.0084842517746981,1.0811617841737435,1.8849613488091812,-1.561576819481704,-0.9757734889829249,0.8308273080229446,-0.3097918865492233,-1.4265558712407553,-1.641363164194979,1.1865733929095041,2.5223277895484184,1.9336648726750725,-1.2018281600632186,-0.42645846836238466,-0.7977479709310591,3.7921693074616094,0.39098174294365473,1.0828750489305436,0.1609584653086021,1.4391383251542669,1.855612313894882
202108,-1.5748467551602447,-0.46864776608438957,-0.46544080201936316,-0.13226412002446578,0.10512528141156223,0.6391527789005056,0.102839264838941,-0.47556321420046843,0.8331147170435594,2.3861723063906632,1.199125518090638,0.28483665714862494,-0.3047418281401623,0.4506306670452221,0.8820957390845259,-0.4664147111053799,0.4670149972002957,1.01676838563014,0.7616632492270009,1.3254721547021837,4.965832853694337,0.702463185518135,-1.836754016750843,4.265049894875313,0.11874163547947048,0.9173305146400139,-0.6027515564227826,-1.0663346173879162,0.9162619061595204,-0.639778856024235,-1.0004026646408468,0.09766231239686807,-1.43651390132989,-1.1876339687268929,0.04106650910316007,2.5149250088649873,-1.3189890183452158,2.4275149070820765,0.832564433136783,3.857543741709203,2.9082516704994297,0.575751747787452,3.4574053966942837,0.004273891367969271,-0.0007513823788593912,-0.9621892155364116,-0.8069327337245578,-1.2960535090269092,0.02111847771719201,1.0392753072813399,-0.7580982757261843,-0.19138084299946956,-1.0135702229063774,2.1622324436901144,-0.729995483538929,-0.8130805603257509,0.9710649106481802,0.06681008850347184,1.7535991126807249,0.18641209960229543,1.1013889345025303,1.0444958142682765,-0.714352960106982,0.07226896458417519,-0.3412955643771109,-0.8258099101831758,4.19550957019494,1.602752396395303,-0.67943402755344,-0.11127410050732965,1.596043985884366,-0.8957645393301908,6.771220951401001,-1.3313722695369137,-0.4224717416922888,2.845772642062921,-0.9996277404074033,-0.8513123227344727,0.4049428946201284,-0.4093204583380768,0.8463441255574444,-1.0834970646251736,-0.32645861196239717,0.9707501201939109,-1.022681233760805,-1.4623376990441364,1.6307491332567245,-0.519200634665314,-1.1803750402574096,-1.6656230364512228,0.5176627250200074,1.2353542003562814,0.38656367141979986,-1.6339152509102626,-0.5315664702773526,-1.0563295114917943,3.2930230272692635,0.243163044092339,-0.2221746047073018,1.2311727302287518,0.11780474374775027,1.3771006154337149
202109,-1.1658690973890606,-0.0834179951379546,-0.036948781971260426,-0.589749643065838,-0.25287669027617765,0.08187049591048635,-0.09442465307059682,-0.22186330287663977,0.6361726335932364,0.7275976171342077,0.05947736026462596,1.0571198996063602,-0.9180013593481942,-0.566125161234437,0.45852318728662245,-0.3757864410390142,0.987034814392686,0.23191738086181382,-0.04962061536862018,0.7651630525540077,3.649760665194814,0.497330323959616,-0.011230089787571554,3.264323923580495,-0.740307282203058,0.3196743461376741,-0.8787272397220379,2.2253072943947454,0.6962336382052712,-1.4111271645913532,0.8876016458832952,-0.36628029976915416,-2.072442337824572,-0.31263418717995817,2.62904722904503,3.2686213252143084,-0.5194424901542563,2.5074685068116684,1.4900371468048585,1.8228691698351511,1.1367253212172164,1.1909051600652358,2.9064126361273486,-0.6095999130554612,-0.8980899457093845,-1.3181281816396102,-1.5527113841745956,-0.5992275386574419,-0.35451287913325297,2.1291664019254926,0.9232682935955308,-0.9221592046467885,0.42148925180851526,4.0928992876359604,-0.6647239398216116,-0.8099657916207966,0.6229376323098691,-0.36123285120228504,1.0022467111527318,-0.3290408599940369,1.4957081539637145,0.572049568039181,0.38548196980215466,0.07895018301927087,-0.05755020239480597,-0.639401807384696,3.403966692097895,0.33429236151954955,-0.9733393969811023,0.16075199144406416,0.8296136232352138,-1.2613810139179242,3.477660449628736,-0.3896476729092789,-0.7288440796994964,1.2123328430071008,-2.419737927144843,1.657090309457149,-0.14991338451741798,-0.8258530060668703,-0.045020369237462575,0.051289229366604884,-0.6006334338758778,-0.6913748441851276,-0.8662634292858618,-1.2446625935029543,0.37626871239548493,0.060669352121909256,-0.565536628047332,0.4381881739628714,-0.021410134160191246,0.9191227070174657,0.8628786061761848,-1.5837111367427705,-0.03902701450476049,0.7386528000469232,3.3357592535901297,0.5571096676469203,-1.4348820669703275,1.3308174175971268,0.006592769090003635,0.749534259822174
202110,-0.6702847771077655,-0.702483222057508,1.1248268182820134,-0.35052648100763223,-0.49042580647631145,-0.8484824518326897,-0.8623076221483574,-0.17071996402062467,0.4805764055783119,-0.07070565910390972,-0.9351326990963033,-0.323513019950634,-0.8716478053821047,-0.5916081846154463,0.2780143187904617,-0.34498440485875614,0.11512646472610133,0.46598834434735487,0.12008678628623742,0.25978074372242654,1.0849191797443418,0.35420351123819466,-0.201169826941439,0.4728894039887782,-0.5186087262251259,-0.9574405931007586,-1.317724969566937,1.5125309586391766,-0.9092676585784161,-1.9029576255975145,1.3123239426018296,-0.5374800856256196,-1.551346029597887,-0.7786673356139175,2.4156932204763684,2.9586807907543986,0.389686150415429,0.700187161943549,1.0973472548293537,0.7767732783796204,-0.5092676687231459,1.1648048055441955,1.1533359222536292,-0.4812681033266284,-0.45297442009272726,-0.9376183516651717,-1.406551683295039,-0.18211326627355515,0.20707229430343613,1.062759739817937,0.667546603020569,-0.7098064455030487,1.1914993029086611,0.795391592389491,-1.2735269236380158,0.24703689492915748,0.24884005185064154,-1.0516021885148412,-0.39306041483313386,-0.04803494266374407,0.9249519544280537,-0.814763923554349,1.1706677602077369,-0.5698942928462564,-0.4598654370494343,-0.6801834464266554,-1.5270152809707396,-1.9395647956570028,-1.0182222808572474,1.3095851381193995,1.3146326530708754,-0.7893535219188164,2.4193564305155943,0.3993549234945845,-0.5054749726354987,-0.13775426562421136,-1.7938574129221478,2.64371720374339,-0.38024249778391334,-0.6484155108981152,-0.0556670443454405,0.15173695452332817,1.1420980920237622,-1.3903360760995473,-0.9808736750074167,-1.0645358045519524,1.604602093148747,-0.21175624678087532,-0.7858238731998122,1.9970796204927128,-1.3730486206500474,0.5018246395645899,0.4757000938170703,-1.536697281405546,0.6364415169352938,0.6309863312421758,0.1144839411409875,0.9966237844212219,-1.7469993052787398,0.014043831937528823,0.27599812433809434,-0.7840766459836759
